order_item_id,order_id,product_id,quantity,unit_price
4532,9348,25,4,2524.6
4533,7314,41,4,4263.54
4534,8700,38,3,4741.15
4535,5433,28,4,4290.69
4536,2303,43,3,1420.75
4537,4920,9,3,2345.21
4538,2168,40,3,1908.51
4539,9688,13,3,774.05
4540,4690,25,1,1346.65
4541,3301,4,5,539.13
4542,9712,16,5,4015.66
4543,5164,48,5,3256.3
4544,9660,14,2,4305.88
4545,9649,39,1,2348.96
4546,9892,30,3,733.1
4547,7003,39,3,1375.67
4548,2083,34,5,135.57
4549,2984,40,4,4275.92
4550,5273,4,1,3898.52
4551,3709,38,4,2224.85
4552,1510,26,3,2470.09
4553,67,7,5,815.62
4554,1435,2,4,1214.31
4555,4060,40,4,1144.51
4556,2191,25,2,4053.09
4557,2117,26,4,190.9
4558,4340,22,2,4583.21
4559,5978,28,2,4127.98
4560,4423,44,2,1340.27
4561,9293,40,1,4235.39
4562,9473,3,1,450.81
4563,3986,43,5,3643.71
4564,3149,11,2,656.26
4565,2298,32,3,1763.4
4566,3392,27,2,2837.3
4567,4301,3,3,4182.55
4568,3183,34,2,1263.09
4569,6088,46,5,308.04
4570,2102,35,4,3223.68
4571,7079,31,4,115.39
4572,5574,48,3,3280.49
4573,9199,13,4,761.37
4574,7992,24,3,3043.35
4575,8699,41,1,1168.07
4576,7243,4,4,3513.79
4577,5262,33,1,3629.3
4578,5419,32,3,1979.25
4579,8847,10,1,1885.01
4580,6808,8,4,824.95
4581,5655,42,4,1695.37
4582,1392,34,1,1999.49
4583,923,46,3,4221.34
4584,3915,7,2,2687.46
4585,3421,13,1,3156.7
4586,5529,29,4,1692.36
4587,6649,39,5,4723.46
4588,8098,19,2,2178.06
4589,7278,16,1,4129.96
4590,5965,11,4,2413.19
4591,3494,15,2,1613.33
4592,53,44,2,498.36
4593,244,40,4,1153.35
4594,9036,36,3,634.9
4595,8750,39,5,1683.06
4596,5426,49,2,3327.5
4597,2978,43,1,4723.54
4598,9970,5,5,2384.04
4599,8310,31,4,2468.85
4600,8015,30,3,3121.68
4601,2597,23,2,4087.14
4602,7911,20,1,2991.18
4603,9615,16,2,3081.77
4604,1964,31,4,2661.81
4605,5514,9,5,4573.78
4606,2499,24,5,4611.52
4607,5691,36,5,2789.71
4608,1338,8,5,165.63
4609,1105,2,4,2443.5
4610,5130,14,3,1940.46
4611,2103,19,1,3381.34
4612,957,45,2,3252.87
4613,9925,49,1,3383.89
4614,1493,40,1,2585.61
4615,3418,15,5,2972.18
4616,6264,34,5,4119.43
4617,5805,19,4,396.86
4618,1642,33,4,1056.39
4619,292,19,4,4294.9
4620,8483,14,4,886.74
4621,2680,32,3,1363.64
4622,805,20,3,595.84
4623,5577,10,5,4136.25
4624,8101,33,2,4811.83
4625,8105,39,5,3065.83
4626,8692,23,1,4391.15
4627,9799,32,1,2438.72
4628,5118,37,5,3743.9
4629,6325,11,5,187.62
4630,947,10,3,175.69
4631,67,23,1,2368.91
4632,2603,31,3,4723.3
4633,4388,5,1,2956.94
4634,8370,41,4,68.82
4635,7183,49,5,3796.08
4636,9172,24,5,4915.69
4637,7659,32,4,3119.49
4638,3556,44,2,3299.57
4639,9398,36,2,88.36
4640,8074,25,4,2500.1
4641,2528,27,5,799.78
4642,4460,11,1,4647.13
4643,955,49,5,467.49
4644,8925,12,4,2570.75
4645,800,44,1,128.77
4646,3749,3,4,1404.19
4647,4481,22,2,624.94
4648,7906,46,2,2641.42
4649,1192,24,1,793.12
4650,3763,30,5,3255.02
4651,1661,20,3,3673.04
4652,6803,49,3,55.3
4653,4567,33,4,3422.52
4654,3827,29,1,4527.8
4655,1419,33,1,3830.14
4656,552,24,1,1014.74
4657,9563,24,2,458.94
4658,7464,40,1,4289.66
4659,9228,7,5,4580.8
4660,246,36,1,4880.27
4661,8475,19,5,1008.37
4662,5407,42,3,3504.49
4663,9432,15,5,1149.13
4664,8090,11,4,4804.69
4665,5141,10,1,3297.57
4666,1162,4,5,4548.9
4667,9289,11,2,2579.18
4668,6627,17,5,1145.86
4669,3298,18,4,3722.15
4670,3732,26,3,1685.26
4671,7122,20,3,1218.54
4672,5719,15,3,4261.6
4673,6518,15,5,1869.32
4674,736,3,4,1395.26
4675,8711,26,2,1625.59
4676,813,35,1,3740.38
4677,5026,22,2,883.77
4678,3262,10,1,4636.71
4679,3223,3,3,4294.5
4680,7688,30,1,1704.56
4681,9839,30,3,1093.87
4682,6247,16,3,2239.06
4683,545,35,2,2605.78
4684,2444,37,2,3208.24
4685,9495,12,1,4384.83
4686,508,31,5,2482.38
4687,793,16,3,1028.02
4688,5517,23,3,3364.16
4689,450,46,2,4153.86
4690,2241,11,3,314.22
4691,2207,12,5,2804.08
4692,7250,11,3,1181.35
4693,2894,24,3,4835.23
4694,5790,29,3,4645.34
4695,8421,21,5,3834.08
4696,6454,21,4,2479.04
4697,7817,20,4,4043.35
4698,2179,6,5,1752.34
4699,4904,47,3,325.54
4700,5160,19,1,1183.32
4701,1100,10,4,2145.18
4702,4909,44,1,1917.41
4703,50,27,5,4657.06
4704,1318,32,1,3506.56
4705,6026,9,4,1111.19
4706,8837,16,5,4260.84
4707,5940,32,4,1612.19
4708,5672,36,5,2693.0
4709,4364,31,3,3565.68
4710,8112,5,3,4760.38
4711,2484,34,1,4718.27
4712,4036,27,2,1030.35
4713,1044,5,5,928.89
4714,6167,46,4,2947.83
4715,5506,48,4,3563.45
4716,9444,49,5,2780.11
4717,8156,5,1,888.46
4718,950,18,3,735.74
4719,4235,4,4,3470.27
4720,5245,9,3,98.05
4721,2626,32,4,2837.4
4722,6737,32,5,3714.54
4723,6379,21,2,749.2
4724,8240,21,4,4840.17
4725,6262,44,5,1381.31
4726,2139,27,5,1819.85
4727,7671,35,2,2103.32
4728,1874,48,4,630.91
4729,3604,29,1,4768.92
4730,7879,4,5,1223.99
4731,3390,22,5,1213.9
4732,108,21,5,4325.96
4733,6258,2,4,1826.02
4734,8554,32,4,2314.57
4735,7377,2,3,3037.27
4736,8123,36,2,364.27
4737,4108,1,2,2041.41
4738,6647,9,3,4650.44
4739,517,1,5,71.69
4740,8171,10,1,2002.49
4741,8055,13,4,1307.06
4742,8141,42,5,3295.56
4743,5375,30,2,2178.12
4744,2897,35,4,4237.02
4745,9979,34,3,4416.13
4746,9979,23,2,1079.82
4747,8544,8,2,1803.37
4748,8056,44,4,4859.44
4749,7399,3,3,2192.11
4750,7753,32,2,467.02
4751,3603,2,2,285.56
4752,2894,22,2,3052.68
4753,3251,5,2,4686.32
4754,2756,3,4,3665.44
4755,152,26,1,93.06
4756,2282,14,2,4465.16
4757,3826,27,3,1771.75
4758,7272,37,5,4109.04
4759,9335,19,1,2338.56
4760,3653,23,2,3807.05
4761,8127,27,2,1173.33
4762,433,16,1,591.75
4763,7094,6,4,2573.26
4764,2132,25,4,2702.27
4765,3538,28,5,1333.37
4766,8076,32,1,2307.97
4767,1846,22,4,864.91
4768,9599,4,4,795.38
4769,5157,33,1,3210.42
4770,4898,46,4,1916.02
4771,9197,36,5,4034.45
4772,896,22,5,2364.16
4773,2166,44,1,2319.91
4774,5989,25,4,4066.78
4775,3981,35,5,3806.44
4776,2775,29,1,3341.48
4777,674,19,1,1320.02
4778,5009,42,2,502.98
4779,6313,43,4,4959.26
4780,5870,42,1,2906.38
4781,97,44,1,2958.88
4782,2182,16,3,1630.99
4783,5025,30,1,1373.4
4784,563,6,2,667.97
4785,2219,20,5,1559.7
4786,4463,39,2,4871.35
4787,6688,33,2,3617.39
4788,291,46,3,1407.28
4789,7922,1,1,3552.94
4790,5352,28,5,415.31
4791,5862,23,4,648.3
4792,1323,13,5,4430.02
4793,4060,11,3,4206.77
4794,4279,15,4,3590.39
4795,290,14,3,1390.78
4796,9108,2,5,3037.02
4797,2130,17,1,3662.76
4798,2156,32,4,4354.34
4799,2026,24,3,1000.31
4800,7920,27,5,549.12
4801,104,7,1,2221.82
4802,1162,1,5,4007.0
4803,5994,43,3,1441.18
4804,816,23,3,3830.35
4805,1293,15,5,727.33
4806,1410,10,4,2932.03
4807,7567,19,5,2186.02
4808,5532,18,2,604.93
4809,3669,43,4,4730.69
4810,2096,15,4,4422.5
4811,1834,49,3,1410.32
4812,6741,23,2,2227.71
4813,3577,10,4,543.12
4814,3133,22,4,204.19
4815,4834,47,2,787.16
4816,8221,41,1,4977.79
4817,1056,46,2,1147.51
4818,8495,5,5,79.9
4819,7090,44,1,2618.84
4820,2506,31,5,445.66
4821,9146,11,1,3649.88
4822,2698,9,2,3990.9
4823,9289,48,4,383.82
4824,8694,35,5,295.65
4825,9735,14,1,1284.37
4826,2244,30,2,1879.16
4827,7694,32,1,3946.41
4828,6798,27,1,2950.99
4829,2799,29,4,4004.37
4830,5716,14,4,355.14
4831,8765,9,4,1919.27
4832,6386,30,5,4301.48
4833,7617,2,3,2468.75
4834,6622,32,2,1085.0
4835,2416,25,1,1146.64
4836,3896,40,3,1214.86
4837,7482,39,1,415.2
4838,7613,34,2,972.38
4839,909,12,2,1596.77
4840,4504,44,4,3795.35
4841,7543,36,4,1904.19
4842,1308,16,5,3510.67
4843,2652,11,4,3399.59
4844,7985,18,3,3373.49
4845,5267,39,2,500.27
4846,4594,49,5,4270.5
4847,3239,49,3,2804.54
4848,8372,8,1,2274.78
4849,8083,39,4,2740.93
4850,342,2,4,1449.79
4851,9091,41,4,2564.91
4852,1384,43,3,1979.6
4853,2717,38,1,1137.28
4854,3922,18,2,4676.02
4855,7646,20,3,2590.88
4856,543,41,1,2193.11
4857,9529,50,5,968.59
4858,2742,45,3,304.66
4859,1711,25,1,2666.73
4860,3715,12,4,3147.29
4861,6081,3,1,2456.97
4862,9085,19,1,2758.01
4863,4865,19,5,3985.94
4864,3089,12,5,4748.42
4865,4290,47,3,3801.8
4866,7969,44,5,1684.87
4867,4747,49,1,4257.52
4868,5871,50,3,2436.15
4869,3294,36,5,3127.61
4870,1493,36,2,3131.4
4871,3604,14,1,3958.27
4872,9250,50,2,4492.08
4873,1308,33,1,200.99
4874,5661,40,2,4699.19
4875,9561,35,1,1755.57
4876,5413,44,5,4372.16
4877,9104,29,2,1012.38
4878,6811,26,3,628.67
4879,7986,43,5,2485.3
4880,3163,1,4,311.93
4881,8793,6,3,523.06
4882,4695,24,4,1708.33
4883,9497,45,2,1638.11
4884,228,35,5,744.06
4885,4367,35,2,3274.67
4886,3571,6,4,2001.09
4887,968,25,4,4326.12
4888,2219,31,3,2088.38
4889,5877,29,5,3062.91
4890,9973,41,1,1754.02
4891,2254,6,2,1798.44
4892,7783,36,5,2210.69
4893,4171,49,4,3778.94
4894,74,12,2,2040.33
4895,3408,33,3,1856.2
4896,7034,38,2,1655.94
4897,8951,13,5,1258.91
4898,5238,38,4,1269.06
4899,9660,45,2,1398.09
4900,6890,1,1,2776.55
4901,5101,40,3,4807.16
4902,1936,48,4,1626.58
4903,5981,2,4,2496.94
4904,5895,30,1,1976.99
4905,8233,49,3,1846.02
4906,2346,29,2,3663.93
4907,9702,49,5,167.69
4908,6236,5,3,1325.37
4909,9105,15,3,3184.2
4910,9667,3,3,1410.63
4911,9715,26,5,3805.39
4912,5954,3,3,832.44
4913,2204,6,1,581.04
4914,5500,2,2,3004.27
4915,6283,9,1,1697.06
4916,9354,23,2,4243.82
4917,149,29,3,3811.21
4918,4948,4,1,2219.73
4919,2921,21,4,2808.64
4920,8216,8,1,2822.82
4921,7068,40,2,4573.84
4922,4726,10,4,1151.75
4923,2548,3,1,1074.62
4924,6339,31,5,4848.6
4925,9146,10,5,4865.55
4926,8514,14,5,3628.29
4927,7944,41,4,4992.47
4928,1339,37,5,2511.92
4929,2250,24,4,4615.37
4930,2101,29,4,3198.17
4931,4581,50,4,1160.3
4932,7899,21,3,1663.4
4933,2987,20,3,4591.68
4934,174,43,4,3701.81
4935,9631,6,5,2448.09
4936,3799,34,4,4322.25
4937,6227,22,3,1384.36
4938,1283,42,5,2967.64
4939,7902,10,2,1208.52
4940,3804,15,3,688.44
4941,7625,27,1,4791.68
4942,9737,15,2,4965.33
4943,9413,42,4,3071.07
4944,6521,16,1,2240.57
4945,5518,40,1,3940.55
4946,427,24,1,2530.81
4947,8317,34,5,4479.11
4948,5074,39,3,2387.55
4949,6628,23,4,1926.08
4950,1491,20,3,2229.92
4951,421,42,1,4362.78
4952,7851,12,1,1033.76
4953,2509,15,2,4982.22
4954,7828,30,2,3852.18
4955,6322,11,2,2577.64
4956,9369,24,2,322.17
4957,7488,41,5,3742.91
4958,7020,20,3,1542.27
4959,1631,30,2,2069.48
4960,5384,30,2,2025.93
4961,9323,42,5,4336.62
4962,7337,37,1,2143.39
4963,5398,37,4,4653.05
4964,3663,12,2,1981.64
4965,1747,28,5,4835.81
4966,8977,43,5,1090.2
4967,3849,39,5,4786.92
4968,967,46,3,813.72
4969,3928,22,5,4662.81
4970,1131,15,4,4948.56
4971,8314,1,1,4133.57
4972,1280,6,3,3598.25
4973,6369,29,3,1750.84
4974,4648,45,2,2429.49
4975,3677,28,5,511.49
4976,4533,29,2,3782.16
4977,735,5,2,712.05
4978,1527,6,4,3138.7
4979,9113,30,5,1179.87
4980,6973,48,5,3473.49
4981,4027,49,5,69.28
4982,3822,35,1,3968.34
4983,2002,45,3,2597.48
4984,5026,45,3,3663.65
4985,3649,27,4,2532.1
4986,8622,30,3,2534.13
4987,1643,39,2,127.76
4988,4370,30,1,3051.77
4989,3964,49,3,2894.58
4990,9881,17,2,3176.4
4991,1949,12,1,1136.36
4992,4695,8,2,1247.84
4993,3118,35,5,1392.33
4994,8702,34,4,2531.63
4995,9084,1,5,4328.42
4996,5276,43,4,4266.22
4997,3937,24,3,2632.3
4998,9492,36,1,242.55
4999,6024,36,2,2949.37
5000,2122,29,5,870.07
5001,7229,6,2,3486.37
5002,2922,13,5,3908.5
5003,4359,27,2,1923.92
5004,4974,27,3,3575.22
5005,5030,34,2,1042.56
5006,3264,25,5,3869.88
5007,3486,18,4,3012.75
5008,7733,48,4,1317.07
5009,5456,23,4,1380.93
5010,2861,12,1,109.98
5011,7822,40,2,3636.69
5012,8143,40,3,1964.59
5013,6611,15,1,4995.65
5014,9154,5,3,4032.07
5015,8609,20,3,1048.32
5016,9195,12,3,4220.85
5017,7607,2,1,4557.41
5018,6,20,2,2542.26
5019,4609,22,2,1323.61
5020,733,33,2,359.15
5021,5086,38,4,733.53
5022,7626,13,4,2010.11
5023,5370,17,4,399.56
5024,1938,22,4,2092.97
5025,5615,16,5,1731.9
5026,5251,31,2,2920.1
5027,2450,2,2,2606.52
5028,772,44,4,247.76
5029,6396,27,3,924.41
5030,8448,26,4,88.59
5031,1889,12,2,180.51
5032,3419,26,1,4561.11
5033,6278,7,3,4504.84
5034,4214,49,4,1387.27
5035,7050,44,2,3288.12
5036,5555,4,5,153.06
5037,4068,40,5,1854.72
5038,413,49,3,4410.09
5039,313,42,1,1534.37
5040,5265,45,5,2141.62
5041,167,35,1,4933.95
5042,4454,13,1,4941.32
5043,786,16,2,110.83
5044,2927,39,3,4190.62
5045,2698,7,4,4622.45
5046,8624,18,4,348.61
5047,8925,15,5,368.48
5048,771,18,2,4852.75
5049,3380,33,2,2748.15
5050,1445,22,5,676.0
5051,8681,27,1,535.27
5052,787,7,3,3135.56
5053,6807,49,4,2992.75
5054,8176,23,4,3723.77
5055,5280,7,4,4099.06
5056,6911,3,5,489.73
5057,2891,50,5,3768.66
5058,2830,33,4,1897.66
5059,8085,17,3,4196.92
5060,6199,18,3,2229.37
5061,6586,23,3,4277.37
5062,472,20,2,4133.31
5063,3235,13,4,3243.98
5064,1870,37,4,3956.01
5065,4524,16,3,4561.79
5066,8123,7,1,1300.2
5067,1119,14,2,1424.91
5068,8324,18,3,1621.9
5069,4523,20,5,1044.95
5070,1956,13,4,205.95
5071,5932,19,2,1644.85
5072,2787,37,4,2289.42
5073,5483,23,3,3345.56
5074,7156,48,2,2710.44
5075,9160,1,4,514.8
5076,2566,4,2,590.84
5077,6462,17,3,2445.29
5078,7198,41,2,809.91
5079,1757,14,3,4734.57
5080,2717,18,1,3175.85
5081,3361,21,4,1983.27
5082,1069,34,3,572.11
5083,6469,10,3,4583.77
5084,8105,26,1,4093.25
5085,1017,13,2,4052.15
5086,4643,40,2,2982.12
5087,520,40,1,1623.62
5088,2706,24,1,3981.13
5089,5688,23,1,164.4
5090,5139,38,3,4799.18
5091,603,40,3,214.98
5092,3131,50,3,3344.68
5093,5012,21,3,4409.47
5094,869,25,5,2017.74
5095,6928,2,4,708.62
5096,2978,16,3,4122.93
5097,4897,19,3,619.9
5098,6935,15,4,4757.42
5099,1673,9,2,3538.37
5100,1012,37,5,1877.38
5101,7968,16,3,1548.27
5102,2941,9,2,1334.45
5103,9000,19,2,1578.52
5104,1961,44,5,748.73
5105,594,31,1,3439.59
5106,4676,7,5,1039.69
5107,270,10,5,3117.39
5108,4747,6,3,482.69
5109,1216,26,4,4470.74
5110,2526,16,2,3620.05
5111,515,23,2,1155.67
5112,7185,19,5,2833.49
5113,6024,35,2,2983.83
5114,6026,49,1,2793.38
5115,4532,18,5,3300.27
5116,7548,21,2,290.53
5117,7491,32,2,1908.36
5118,3009,9,5,399.44
5119,1967,50,3,287.91
5120,8652,24,5,1102.68
5121,2738,40,4,3297.31
5122,7450,36,4,380.78
5123,1119,38,4,142.53
5124,2171,45,5,4972.33
5125,1894,14,4,4112.65
5126,772,16,5,3573.55
5127,5169,49,1,3141.12
5128,6972,50,4,258.39
5129,4469,23,5,3600.12
5130,1821,18,3,1046.52
5131,432,48,4,2825.37
5132,4147,25,1,1715.94
5133,9633,50,2,1071.26
5134,131,25,5,1003.62
5135,896,49,2,4992.04
5136,6200,32,4,2899.92
5137,31,17,3,4411.75
5138,4944,37,4,2872.95
5139,3372,30,2,942.47
5140,8010,42,4,2906.82
5141,7656,18,5,1460.07
5142,9534,6,4,2893.82
5143,9043,46,2,1195.37
5144,8961,14,5,926.74
5145,3107,28,1,3629.46
5146,6091,48,1,2564.63
5147,341,42,2,595.08
5148,2344,49,3,1934.38
5149,1257,2,5,1187.18
5150,6826,6,2,4475.1
5151,5303,20,3,3179.95
5152,9039,40,2,2322.08
5153,2649,24,1,1689.15
5154,5572,9,5,3593.96
5155,7651,47,3,2798.95
5156,3996,30,1,4505.39
5157,4153,13,3,2763.86
5158,2401,6,1,1602.07
5159,6721,9,3,1464.08
5160,4543,26,1,916.82
5161,8378,14,1,958.21
5162,9620,33,4,2227.04
5163,4418,28,1,1039.09
5164,6716,45,4,4035.85
5165,8804,12,1,622.23
5166,3456,5,2,2227.53
5167,1359,48,3,2214.24
5168,8146,48,4,1662.27
5169,6248,16,2,3349.16
5170,5317,22,4,3240.56
5171,3326,31,2,511.17
5172,9454,40,1,1257.31
5173,7814,17,5,3243.99
5174,326,5,1,2536.01
5175,6079,22,5,2995.24
5176,7381,20,1,2265.91
5177,6789,29,3,3613.19
5178,7399,27,4,2942.97
5179,5307,31,5,4266.04
5180,3358,16,3,287.6
5181,604,33,5,332.84
5182,6697,30,4,4414.01
5183,4091,34,1,402.36
5184,755,7,3,955.26
5185,5982,15,2,338.34
5186,8861,7,2,1235.57
5187,6513,24,4,2180.57
5188,2982,10,5,1283.55
5189,5284,48,4,569.79
5190,246,7,4,4901.54
5191,644,15,4,1747.38
5192,5682,18,4,1819.65
5193,4216,37,2,4816.36
5194,9622,10,3,287.21
5195,7603,40,1,1837.94
5196,4300,46,2,486.27
5197,415,27,2,1192.26
5198,8839,29,5,3701.75
5199,6664,44,4,1783.61
5200,2695,7,1,3323.47
5201,2181,12,4,1692.28
5202,4236,46,1,4848.74
5203,3772,50,1,712.55
5204,4797,21,5,4129.24
5205,9743,49,5,4426.5
5206,9253,39,1,4500.77
5207,3233,28,1,654.25
5208,3846,17,1,4904.77
5209,5815,4,3,2838.15
5210,815,40,4,3257.24
5211,565,17,5,181.18
5212,7764,45,1,2224.49
5213,8559,14,3,1669.51
5214,2083,30,4,1636.18
5215,2299,43,5,297.88
5216,2505,14,5,952.91
5217,373,43,1,2556.97
5218,8388,4,4,1124.02
5219,6056,49,5,2907.54
5220,6920,18,4,3194.54
5221,5066,44,4,3963.67
5222,7532,43,5,2407.07
5223,2654,35,5,2118.18
5224,7474,20,5,4273.4
5225,3568,19,1,1870.43
5226,8675,45,5,4163.85
5227,9737,5,3,4137.87
5228,3161,9,5,4670.68
5229,837,9,5,4254.28
5230,3373,15,3,530.03
5231,914,2,3,2258.98
5232,761,12,4,3431.13
5233,2084,31,5,2204.11
5234,4921,17,1,2688.23
5235,9354,37,1,636.81
5236,4240,19,3,4951.23
5237,5897,10,3,4629.9
5238,3987,40,2,1302.16
5239,5465,34,4,2726.49
5240,4444,31,2,626.78
5241,5519,29,5,2451.03
5242,7316,19,1,423.72
5243,2906,36,5,2857.97
5244,4504,39,3,921.99
5245,2183,17,3,152.06
5246,7162,10,4,2665.61
5247,1821,7,4,1390.6
5248,9717,18,3,1164.62
5249,6736,5,4,4899.58
5250,5362,8,5,3480.12
5251,2786,11,5,3376.12
5252,3220,37,4,4147.12
5253,7995,49,5,70.39
5254,6239,29,1,1551.2
5255,8967,6,3,4716.06
5256,1325,28,3,214.63
5257,9910,42,1,649.1
5258,4094,8,1,2757.15
5259,8887,4,2,4069.68
5260,1751,48,3,1008.44
5261,7037,21,4,113.9
5262,8490,40,5,3950.01
5263,564,45,4,2077.78
5264,3400,49,3,4097.54
5265,3152,8,4,823.14
5266,8838,1,4,2919.81
5267,837,36,3,1569.89
5268,9347,39,1,2800.15
5269,3983,35,3,1769.49
5270,5443,18,3,3065.59
5271,4036,46,5,1863.24
5272,9102,17,3,1096.77
5273,6214,28,1,4601.31
5274,3677,1,5,77.84
5275,2404,7,3,4320.81
5276,2619,36,3,2286.29
5277,9512,14,5,1416.43
5278,8995,9,3,4367.52
5279,2525,43,1,3605.7
5280,7132,38,4,878.33
5281,2572,13,5,2500.6
5282,8682,7,1,2992.39
5283,4663,25,4,2260.26
5284,6419,21,1,2759.01
5285,3162,38,5,769.65
5286,4742,49,5,1219.77
5287,8655,2,4,4647.34
5288,7500,42,4,3592.87
5289,3297,15,2,624.59
5290,4132,27,3,1609.66
5291,3091,22,5,2288.4
5292,6669,14,2,2564.02
5293,1716,42,3,4338.12
5294,5170,11,5,4274.96
5295,6123,4,1,2197.42
5296,6610,45,3,4176.52
5297,2703,21,3,3367.6
5298,275,10,3,4988.63
5299,746,16,5,2289.43
5300,1833,27,4,891.92
5301,9183,15,5,4553.07
5302,9858,41,5,3758.42
5303,6156,31,1,4558.35
5304,9001,8,4,4386.41
5305,9097,45,5,1124.13
5306,1636,35,2,3371.56
5307,58,26,3,4893.8
5308,2517,4,2,1755.51
5309,6897,16,2,1830.89
5310,7633,7,1,1355.36
5311,2730,44,3,4111.46
5312,315,7,2,2975.75
5313,7941,46,5,186.58
5314,5094,20,2,4211.36
5315,27,39,1,976.22
5316,8145,39,4,1725.5
5317,117,26,5,1315.45
5318,4235,34,2,4082.51
5319,911,25,5,3889.64
5320,9743,1,1,4055.95
5321,4551,1,5,3695.0
5322,3477,4,4,3950.39
5323,7412,19,4,4346.75
5324,7586,36,2,777.05
5325,8189,47,1,1032.86
5326,1688,13,1,1790.06
5327,4399,45,1,3242.99
5328,9391,17,1,4746.34
5329,8021,18,5,3223.32
5330,1071,28,1,904.17
5331,6026,15,5,1450.26
5332,6387,5,4,94.35
5333,3305,44,2,2516.9
5334,6747,15,3,1249.0
5335,822,34,1,4004.94
5336,5776,46,3,2711.44
5337,4129,18,2,3330.15
5338,3695,10,2,4705.16
5339,4474,14,2,4385.4
5340,3998,28,4,392.96
5341,1805,45,1,4423.62
5342,9668,14,4,4682.94
5343,1991,6,5,3753.69
5344,2071,43,3,1130.41
5345,7852,34,2,4980.34
5346,4831,11,5,286.0
5347,2622,41,1,4524.58
5348,9651,41,1,2274.45
5349,183,43,3,2897.57
5350,3262,5,5,2177.84
5351,1514,49,3,3167.47
5352,5808,21,1,4869.87
5353,7732,11,3,4443.25
5354,3103,27,4,716.22
5355,4282,35,4,4983.43
5356,379,43,5,759.28
5357,16,49,5,4223.41
5358,1695,31,3,3631.39
5359,5507,46,4,1825.81
5360,7610,21,5,136.98
5361,3683,22,1,4453.68
5362,3349,49,1,3913.73
5363,3159,31,3,3555.19
5364,3790,10,2,4265.87
5365,6845,26,1,4137.58
5366,3033,14,3,3757.71
5367,3604,12,3,2131.53
5368,3951,35,3,2119.96
5369,4582,45,3,2555.82
5370,3623,47,1,183.26
5371,7509,49,4,3701.51
5372,3649,36,4,3142.03
5373,3188,43,4,906.71
5374,8729,30,5,2612.01
5375,7073,31,3,4129.55
5376,4893,5,5,3681.18
5377,6084,43,1,3618.67
5378,4490,18,3,2423.58
5379,9292,34,5,3113.61
5380,3418,12,4,1986.58
5381,1846,47,3,4609.81
5382,5549,37,2,1868.53
5383,87,36,3,3549.24
5384,1485,2,1,3553.12
5385,7606,12,1,1615.29
5386,9296,1,2,3543.37
5387,7416,29,4,826.6
5388,8760,23,1,3253.5
5389,8546,16,2,1916.48
5390,1323,6,5,2140.91
5391,3180,48,3,3114.72
5392,2297,22,4,1596.46
5393,6135,41,3,4174.66
5394,2473,12,4,3309.67
5395,4703,11,5,3896.62
5396,3667,25,2,3875.46
5397,452,40,2,2208.55
5398,9566,2,5,4874.04
5399,588,20,5,2700.28
5400,411,14,2,4617.59
5401,8853,23,4,996.32
5402,3067,19,5,4000.26
5403,6052,19,3,113.91
5404,8402,1,3,4875.48
5405,7033,39,2,3848.73
5406,894,29,1,210.76
5407,4827,37,3,2518.87
5408,4496,46,5,252.18
5409,2654,28,3,175.27
5410,4779,15,4,4104.69
5411,5105,43,4,2114.63
5412,2399,31,2,347.69
5413,6707,21,1,2900.49
5414,9566,48,4,1873.25
5415,7798,42,4,2380.48
5416,2978,30,5,3913.71
5417,2105,7,4,55.3
5418,4148,27,4,1870.58
5419,3302,38,3,1426.32
5420,2481,44,4,4645.61
5421,3676,46,3,548.57
5422,8545,3,5,453.76
5423,6574,1,5,3770.38
5424,1161,23,2,1835.94
5425,2516,46,3,391.61
5426,9593,23,1,4684.54
5427,6518,27,5,358.18
5428,2870,50,3,1997.47
5429,6849,11,1,1814.72
5430,1559,19,5,4742.1
5431,7983,14,3,4209.98
5432,6076,13,5,2676.28
5433,8037,21,3,2617.68
5434,5102,4,4,546.74
5435,9156,15,2,2788.75
5436,5679,7,1,4025.57
5437,9012,41,4,3867.01
5438,932,25,3,1672.46
5439,757,12,2,1426.62
5440,3294,23,3,3315.78
5441,7851,39,4,3795.25
5442,7956,39,4,752.45
5443,6536,12,1,3941.55
5444,692,28,2,2177.32
5445,5630,13,3,3983.24
5446,1219,2,5,3705.74
5447,9822,22,5,3885.29
5448,5252,28,4,1097.84
5449,3279,24,5,2884.64
5450,4415,11,4,2099.31
5451,9103,23,4,4111.5
5452,9501,45,2,1005.91
5453,2644,49,3,2546.54
5454,7598,37,1,4543.75
5455,6582,25,1,3229.41
5456,1244,25,4,1761.44
5457,372,13,5,4774.77
5458,6418,35,1,2560.04
5459,6539,16,5,4176.07
5460,300,41,2,1930.02
5461,5225,18,1,933.16
5462,3564,33,3,3315.28
5463,3295,18,4,3269.16
5464,209,50,1,4044.83
5465,690,33,1,1917.88
5466,4481,36,3,3793.47
5467,6632,41,3,3480.36
5468,1461,49,5,4431.25
5469,9010,39,1,3100.55
5470,1816,9,5,4397.56
5471,3341,47,2,2688.16
5472,7228,35,4,2012.32
5473,821,35,1,228.31
5474,7532,5,5,1652.79
5475,5940,27,4,1365.57
5476,9760,47,5,1401.88
5477,9864,19,4,3696.0
5478,4371,16,3,4717.62
5479,7096,50,2,1867.64
5480,5086,9,5,1988.68
5481,3792,22,5,1982.48
